id,area_km2,geom,Municipality,Admin ID,Country,Population,Survey on urban transport policy,noise_rail_night,noise_rail_day,noise_road_day,noise_road_night,30kmh_speed_limit,pedest_street_dens,low_traffic_vol,green_area,park_area,walk_stim_fac,heavy_vehicles,serv_freq,serv_dur,stop_dens,coverage,fuel_stat,carfree_streets,onewaystr,pop_near_park,park_ensas,n_bikesharing_bikes,n_carsharing_cars,n_parking_places,parking_price,pt_stations_mobility_impaired,pt_stations_mobility_impaired_uncertainty,pollu_regul,urban_share
0,12.372840779057052,"MULTIPOLYGON (((4173992.377132366 2697055.054200081, 4174087.110088062 2697253.798220092, 4174135.944096134 2697367.113853431, 4173823.091211639 2697232.806165614, 4173742.354913341 2697213.557727715, 4173660.086652603 2697208.365684513, 4173648.308665895 2697269.725702173, 4173632.478695069 2697269.775797223, 4173617.079654235 2697269.825701375, 4173614.910626566 2697444.874868811, 4173597.400730242 2697580.450731379, 4173595.16739605 2697663.521144223, 4173541.892193226 2697717.328118437, 4173493.329549933 2697701.981351324, 4173466.227780208 2697699.90622732, 4173321.984019307 2697727.829130025, 4173264.712263338 2697751.780518712, 4173235.37371715 2697772.771922741, 4173176.818275839 2697795.568923472, 4173077.134445302 2697831.168082508, 4172983.691980812 2697881.352486655, 4172944.521072879 2697907.684787899, 4172909.852654531 2697918.860684578, 4172853.116707886 2697928.798329921, 4172823.448695163 2697939.809030812, 4172778.282729736 2697936.348502093, 4172672.51115147 2697916.956440329, 4172588.275187277 2697882.835561343, 4172542.34385001 2697856.401891218, 4172506.837149466 2697842.617758865, 4172600.350450574 2697704.443299693, 4172461.014208658 2697579.215584193, 4172405.850157147 2697516.106659184, 4172337.113448335 2697466.462494932, 4172189.848296219 2697343.508101, 4172104.947149667 2697259.409060726, 4172073.34411204 2697212.492249035, 4171924.180440178 2697265.366596415, 4171922.54286889 2697265.77699172, 4171949.80591175 2697428.896751829, 4172001.131379847 2697493.315000029, 4171959.919074466 2697611.534426725, 4172033.585038128 2697711.212506697, 4172043.48630558 2697724.608319155, 4172068.9207411 2697759.018944794, 4172079.284438017 2697875.031484524, 4172128.546629817 2697993.598860177, 4172110.749693753 2698171.70054128, 4172216.063790028 2698394.240640544, 4172215.645418608 2698511.7185294, 4172261.276459001 2698652.745686644, 4172151.446808022 2698962.354782434, 4171989.959179579 2699719.183487687, 4171983.555020093 2699749.196154966, 4171932.537750117 2699988.191904235, 4171924.630258415 2700026.969548993, 4171940.603960595 2700092.429801811, 4171973.503045989 2700143.512751973, 4172023.839388902 2700237.210689927, 4172016.245793992 2700282.881911959, 4172033.455840105 2700329.270578327, 4172054.460160134 2700348.783689711, 4172155.20100041 2700413.187868684, 4172294.448228144 2700521.649643352, 4172339.679185064 2700539.241458291, 4172390.262957693 2700573.096195739, 4172415.425987759 2700573.149977495, 4172441.099191992 2700584.504750479, 4172456.873474956 2700601.124045555, 4172526.066230673 2700613.546221222, 4172547.428949873 2700609.511377675, 4172644.852307213 2700631.699828635, 4172658.082228777 2700656.945235111, 4172669.915138449 2700647.261940641, 4172685.562512255 2700644.579579038, 4172793.7051613 2700650.837282711, 4172824.047737685 2700641.052787939, 4172845.378520038 2700642.832736978, 4172884.582108166 2700636.492667913, 4172918.564538575 2700642.21682972, 4172964.942598638 2700606.87896456, 4173006.139218776 2700584.849123126, 4173023.458059931 2700591.348383224, 4173072.021490877 2700559.276803894, 4173103.266796698 2700532.798479203, 4173112.548971547 2700510.824482811, 4173129.329048813 2700526.074182068, 4173140.32538492 2700518.203448776, 4173155.476613714 2700534.763325634, 4173179.500172402 2700502.441298951, 4173197.88744032 2700517.904344372, 4173213.849604351 2700496.52086806, 4173221.588258218 2700503.351727417, 4173268.772843303 2700442.154393333, 4173349.913948668 2700511.0541518, 4173376.586204069 2700547.638511927, 4173433.141649134 2700567.374155649, 4173514.946682786 2700606.23895828, 4173567.651719913 2700666.933691143, 4173600.42979862 2700692.688365024, 4173769.492343984 2700752.530793267, 4173870.177164662 2700807.219402536, 4173948.785760648 2700856.399658446, 4173997.13341224 2700876.834648738, 4174013.160542669 2700913.668452637, 4174068.284570954 2700955.154222858, 4174124.354999079 2700986.068194456, 4174293.917155655 2701007.313081224, 4174366.105025568 2701022.624468261, 4174469.916532323 2701063.11538111, 4174582.334674063 2701127.5230108, 4174753.111376618 2701264.24934192, 4174857.094660252 2701327.90491654, 4175011.865922266 2701400.783476991, 4175037.398083935 2701373.798299557, 4175101.688817993 2701420.645159255, 4175288.682906916 2701522.243281921, 4175443.020033714 2701569.081914225, 4175511.798820622 2701567.369522586, 4175666.974610928 2701549.296399774, 4175758.414617846 2701529.18192501, 4175817.320592443 2701494.187059791, 4175896.752585057 2701474.47563115, 4175981.825630657 2701473.579877654, 4176062.32607456 2701485.829805265, 4176120.994135048 2701503.825796371, 4176361.753390395 2701667.750595487, 4176418.009653705 2701684.578352792, 4176662.773558723 2701688.334537207, 4177255.366725765 2701685.125938086, 4177826.021492323 2701693.533764943, 4177815.874412978 2701495.70677167, 4177813.459520133 2701243.267321576, 4177826.712604224 2701227.823888714, 4177864.200910554 2701207.169910384, 4177911.241985741 2701191.817650918, 4177944.590980412 2701186.707624575, 4178130.733327706 2701074.97534763, 4178251.475306501 2700980.245033893, 4178388.372758545 2700922.115204223, 4178460.915695472 2700871.886108542, 4178517.220917718 2700846.633741652, 4178519.728327256 2700834.055448588, 4178445.334627317 2700856.21240401, 4178320.161206366 2700892.980469178, 4178161.030713662 2700924.650463641, 4178000.01810776 2700937.634851007, 4177914.971870523 2700939.276969624, 4177812.219791777 2700935.283237435, 4177813.011262209 2700921.514853843, 4177582.257073798 2700906.8786, 4177421.209224498 2700881.11458864, 4177320.328922289 2700858.310066659, 4177191.488899378 2700860.199470934, 4177187.661572789 2700820.33156173, 4176840.893368004 2700817.157351793, 4176837.77487901 2700723.523430817, 4176786.229879119 2700716.539154449, 4176680.824591669 2700445.161936545, 4176553.459765828 2700153.292651834, 4176345.492474249 2700114.055873923, 4176190.244433304 2700069.438135169, 4176204.830642076 2700018.946886548, 4176138.283761289 2700012.467949546, 4176118.869015069 2699993.132141399, 4176107.572923057 2699992.268910419, 4175965.85558468 2700058.34808623, 4175902.771625743 2700080.489984933, 4175703.800085123 2700118.520257931, 4175556.781099846 2700165.242438171, 4175541.746283602 2700134.769415395, 4175530.562536188 2700126.669108566, 4175424.057533504 2700155.236432579, 4175358.667535513 2700164.340977693, 4175262.055104008 2700157.010625409, 4175192.720372697 2700141.879841668, 4175191.385278078 2700137.19111964, 4175132.403137732 2700115.811737088, 4175111.425077584 2700105.900476041, 4175077.296169789 2700077.0715122, 4175001.620576886 2699986.420847852, 4175007.5322081 2699977.853085815, 4175013.750536622 2699977.223971291, 4175014.898194348 2699973.304047874, 4175043.605056281 2699875.594644214, 4174802.350271054 2699805.363478837, 4174828.672086536 2699676.551132261, 4174769.615106444 2699687.942021052, 4174771.904996938 2699644.114480032, 4174795.452338853 2699562.076396747, 4174816.844067332 2699509.469570106, 4174716.616480785 2699468.522362271, 4174776.065701951 2699337.132116948, 4174775.362650743 2699297.161713897, 4174729.050075851 2699296.872180797, 4174722.58685243 2699290.850604033, 4174724.655486947 2699277.648443372, 4174809.438451435 2699158.099746825, 4174757.038142998 2699122.814961689, 4174609.234657471 2699017.228782728, 4174449.946711722 2698852.186383268, 4174350.643796672 2698748.537312552, 4174349.098102527 2698744.521162637, 4174350.557554786 2698740.681859299, 4174377.655571315 2698711.285909241, 4174419.295187494 2698657.446916255, 4174354.455272768 2698590.371814298, 4174296.8006537 2698343.626591167, 4174448.10407587 2698250.670265324, 4174494.10094664 2698228.359854918, 4174534.242233835 2698212.693774574, 4174569.682124962 2698214.611322622, 4174637.565836007 2698201.054072177, 4174663.746655221 2698188.688294846, 4174699.638828781 2698157.152470388, 4174702.048387279 2698150.521022568, 4174940.183952998 2697496.326012291, 4174935.999551104 2697480.041993244, 4174941.18973991 2697411.177159399, 4174954.790518924 2697346.338410154, 4174819.702334574 2697330.949596236, 4174796.605981934 2697322.884025691, 4174764.624343222 2697298.023994303, 4174663.346757575 2697263.372773108, 4174515.711073776 2697193.97153464, 4174411.092870462 2697162.179645205, 4174369.829570279 2697155.680901989, 4174272.910602669 2697116.621263713, 4174227.104869011 2697117.633529282, 4174180.14120004 2697103.139054989, 4174163.984019455 2697108.17532995, 4174129.122073547 2697099.532071228, 4174047.527918509 2697061.75231251, 4174020.81763981 2697054.073755385, 4173992.377132366 2697055.054200081)))",Aarau,4,Switzerland,21268,0,0.0230753852920115,0.0793494729261476,0.2760016044935973,0.1616771403432489,0.6141583724947473,15630.088686246809,0.8002327699451627,0.0551892314626761,0.0079742657389191,47.99063605450096,0.9725089419666466,178.89583333333337,21.940972222222207,7.998439342416828,1.2662929951869526,2.2308589808629544,0.1103163655300217,0.1082394367585763,40.729138253282706,4.5778735529787316,,0.7939003647302212,168.35649609560258,3.567167698202181,1.0,0.8266666666666667,,0.4850277174609915
